Nest,Surv,Year13,Xcoord,Ycoord,Elev,Bare,Herb,Litter,Sage,Shrub,ShrubHt,Herb.Bin,Herb.Bin.Mean.1,Herb.Bin.Mean.2,Herb.Bin.Mean.3,Herb.Bin.SD.1,Herb.Bin.SD.2,Herb.Bin.SD.3,Herb.Mean.1,Herb.Mean.2,Herb.Mean.3,Herb.SD.1,Herb.SD.2,Herb.SD.3,Sage.Bin,Sage.Bin.Mean.1,Sage.Bin.Mean.2,Sage.Bin.Mean.3,Sage.Bin.SD.1,Sage.Bin.SD.2,Sage.Bin.SD.3,Sage.Mean.1,Sage.Mean.2,Sage.Mean.3,Sage.SD.1,Sage.SD.2,Sage.SD.3,ShrubHt.Bin,ShrubHt.Bin.Mean.1,ShrubHt.Bin.Mean.2,ShrubHt.Bin.Mean.3,ShrubHt.Bin.SD.1,ShrubHt.Bin.SD.2,ShrubHt.Bin.SD.3,ShrubHt.Mean.1,ShrubHt.Mean.2,ShrubHt.Mean.3,ShrubHt.SD.1,ShrubHt.SD.2,ShrubHt.SD.3,CTI,HLI,TRI,CTI.Mean.1,CTI.Mean.2,CTI.Mean.3,CTI.SD.1,CTI.SD.2,CTI.SD.3,TRI.Mean.1,TRI.Mean.2,TRI.Mean.3,TRI.SD.1,TRI.SD.2,TRI.SD.3
0,NA,0,NotShared,NotShared,1979.98877,47,27,20,5,6,28,1,0.801444043,0.744815149,0.577918552,0.399634899,0.436161762,0.493936086,19.433213,18.35437331,16.97556561,4.424902537,4.251112754,5.317945065,0,0.007220217,0.00270514,0.007239819,0.084817784,0.051963996,0.084786232,7.14801444,6.852119026,7.045972851,2.849441471,2.478744937,3.251756137,0,0.086642599,0.054102795,0.067149321,0.28181977,0.226322492,0.250303075,25.62454874,25.46889089,23.91257919,3.471912698,3.143122791,6.705812211,11.02505641,0.74388412,0.018387882,9.399448654,9.727139642,9.680296127,1.49931136,1.51151849,1.676354158,0.060340427,0.049944187,0.084518894,0.059258423,0.044254415,0.135549194
0,NA,0,NotShared,NotShared,1963.220459,72,6,6,8,10,12,0,0.079422383,0.121731289,0.085972851,0.270886277,0.327122721,0.280349327,8.895306859,9.932371506,9.515294118,4.138001644,4.480798168,4.036535661,0,0.054151625,0.064021641,0.066968326,0.226726273,0.244901924,0.249989761,10.04693141,10.34896303,10.25574661,2.846552639,3.067229742,3.061688647,0,0.028880866,0.023444545,0.011764706,0.167774792,0.151378867,0.10783507,15.11191336,15.22993688,14.66859729,5.311844396,5.071186933,4.502115554,6.821033074,0.763773719,0.767585397,7.820290865,8.139644677,7.829032361,1.609265064,1.928251045,1.862802659,0.503995143,0.468727032,0.983424959,0.757903288,0.70932538,2.315555819
0,NA,0,NotShared,NotShared,2082.107178,49,9,18,17,17,14,0,0.537906137,0.505861136,0.479276018,0.499463428,0.500191211,0.499615548,15.37184116,15.35707845,15.23040724,1.958537943,2.115482921,2.309571887,1,0.927797834,0.914337241,0.885972851,0.259290816,0.27999168,0.317873004,17.32851986,17.26961226,17.0559276,1.358153976,1.51478452,1.650363573,0,0.007220217,0.011722272,0.018099548,0.084817784,0.10768155,0.133323558,17.96750903,18.30568079,17.95457014,2.9406617,3.473386986,3.917496289,8.72478598,0.744551245,0.017136693,9.820948163,9.798187647,9.652532812,1.374765121,1.554261142,1.635935839,0.023322633,0.065357303,0.107125114,0.021303434,0.256987259,0.415728537
0,NA,0,NotShared,NotShared,2106.535889,40,16,23,16,16,18,1,0.465703971,0.449954914,0.442533937,0.499725242,0.497713633,0.496731629,15.24909747,15.36699729,15.32868778,3.023945663,3.451002065,3.473315651,1,0.714801444,0.743011722,0.788235294,0.45232617,0.437170031,0.408595928,16.50902527,16.77006312,17.23384615,2.137677391,2.530030125,2.65387666,0,0.064981949,0.11632101,0.149864253,0.246940151,0.320754117,0.356970619,20.36101083,22.25518485,23.30660633,5.513454859,6.081633495,6.32988568,7.479754868,0.757425082,0.396963894,8.015674504,7.879215794,8.042581455,1.639446229,1.740342653,1.820798907,0.483602174,0.743257413,0.600050151,0.897502869,1.236506932,0.995459163
0,NA,0,NotShared,NotShared,2116.495117,53,5,21,16,16,14,0,0.028880866,0.026149684,0.025339367,0.167774792,0.159652316,0.157167916,8.509025271,8.358881876,7.98479638,3.040325257,3.221538107,3.378348311,1,0.332129964,0.279531109,0.194570136,0.471829784,0.448971303,0.395905251,13.75812274,13.16771867,12.35348416,3.902244906,3.993768197,4.031614867,0,0.317689531,0.404869252,0.297013575,0.466420696,0.491088184,0.456983927,27.04693141,27.92155095,25.77085973,6.821319385,8.308371606,8.279839378,7.420704905,0.71062769,0.94424355,8.004763404,7.768225568,7.774087917,1.674784233,1.575911606,1.623707668,1.871413835,2.614734608,1.972155612,1.715774334,2.615362681,2.621336018
0,NA,0,NotShared,NotShared,2028.991089,55,14,22,15,15,24,0,0.519855596,0.473399459,0.436742081,0.500509864,0.499517171,0.496027185,16.0433213,15.59332732,15.40253394,3.085426323,3.083610837,3.466837945,0,0.689530686,0.77006312,0.752036199,0.463523208,0.42098185,0.431869786,16.16967509,16.92064923,16.19909502,3.556492976,3.012461653,4.788862053,0,0.007220217,0.040577096,0.097737557,0.084817784,0.197397395,0.296986347,20.39711191,21.01983769,20.83855204,4.013707351,4.758192969,8.000904959,8.745712211,0.743784226,0.220403582,9.680590463,9.241048206,9.246789976,1.944645662,1.851344249,1.878331311,0.066075434,0.12550747,0.176183974,0.092037388,0.226594754,0.460034316
0,NA,0,NotShared,NotShared,2068.789551,51,13,17,15,15,20,0,0.202166065,0.242560866,0.23438914,0.402342328,0.428825033,0.423654761,11.14440433,12.05049594,11.90371041,5.000805669,5.262356288,5.921810928,0,0.0433213,0.051397656,0.099909502,0.203947851,0.220907085,0.299906441,10.55595668,10.47159603,11.18533937,3.466392829,3.335125834,4.009226607,0,0.003610108,0.008115419,0.076199095,0.060084177,0.089759814,0.265340415,15.93862816,16.3264202,17.64597285,4.017153743,4.605740795,7.808250558,8.402654208,0.744065467,0.033111114,9.341267435,9.623041042,9.357268205,1.881781498,1.907264186,1.887086266,0.089615146,0.078394389,0.181901636,0.20643068,0.235030704,0.538032658
0,NA,0,NotShared,NotShared,2124.905762,46,15,24,18,18,19,0,0.115523466,0.150586114,0.125972851,0.320231173,0.357806342,0.331848796,12.05415162,11.9792606,11.1080543,2.736089803,3.100093598,3.529550734,1,0.660649819,0.621280433,0.495746606,0.474345785,0.485286939,0.500027162,16.07581227,15.85662759,15.10624434,1.671812284,1.684556039,2.468580058,0,0,0.001803427,0.012850679,0,0.042447601,0.112640291,17.53790614,17.47339946,16.88108597,2.6408524,2.857706233,3.890212972,12.46024003,0.743181951,0.005324418,10.42623045,10.34231212,9.825712386,1.731075417,1.84047168,1.867843702,0.024922239,0.032715186,0.064050005,0.02877075,0.050984524,0.143081866
0,NA,0,NotShared,NotShared,2043.399292,47,18,17,18,18,22,1,0.895306859,0.825067628,0.72561086,0.30671175,0.380080649,0.446246325,19.32129964,18.58701533,18.22877828,3.397785048,3.715133096,4.672992803,1,0.953068592,0.884580703,0.779909502,0.211874755,0.319671438,0.414344958,18.58844765,18.25247971,17.97248869,2.000980767,2.752961268,3.731478962,0,0.039711191,0.064021641,0.172126697,0.19563328,0.244901924,0.377524692,22.54512635,21.79080252,23.48,4.546333895,5.933557065,9.91001366,10.36274296,0.744002045,0.008686994,9.790063397,9.170559911,8.843146809,1.374687074,1.575350321,1.765304139,0.028547288,0.104583144,0.181424637,0.02765302,0.273955491,0.343697084
0,NA,0,NotShared,NotShared,1989.769165,64,9,12,5,6,16,0,0.075812274,0.067628494,0.05321267,0.265176604,0.2512206,0.22447762,10.92779783,10.00721371,9.681266968,3.172890122,3.47008129,3.380410382,0,0,0.000901713,0.007239819,0,0.030028541,0.084786232,5.054151625,5.482416592,5.953665158,1.532483687,2.065468873,2.477127019,0,0.050541516,0.027051398,0.042714932,0.219456004,0.162306419,0.202231968,21.10108303,20.6663661,20.59873303,4.932577917,4.916133781,5.40870164,7.220742261,0.717957494,1.90296042,8.380895843,8.482222576,8.683070308,1.738268014,1.675997452,1.674132096,0.384505084,0.3428358,0.343121953,0.501935653,0.513752753,0.531233032
0,NA,0,NotShared,NotShared,1950.80127,35,14,28,18,18,30,0,0.111913357,0.160504959,0.194570136,0.315830432,0.367239332,0.395905251,11.2599278,11.89900812,12.27710407,3.531065651,3.772727627,4.321668659,1,0.259927798,0.23264202,0.257556561,0.439388568,0.422706552,0.437328018,13.4765343,12.93327322,12.72687783,3.001869872,3.377172014,3.80072163,0,0.046931408,0.026149684,0.043076923,0.211874755,0.159652316,0.203048674,17.69314079,16.70784491,17.39692308,6.253960185,5.249320203,5.840762707,9.145680179,0.750187891,0.14353241,7.992379191,8.23409905,8.31989949,1.880572294,1.795174883,1.872000604,1.35741621,0.778427607,1.047181564,2.509394752,1.806532897,2.589283426
0,NA,0,NotShared,NotShared,1993.498169,57,12,17,6,6,17,0,0.046931408,0.04147881,0.120904977,0.211874755,0.199484839,0.326046323,11.41155235,11.56717764,12.51348416,2.501508988,2.379637836,2.647264564,0,0,0,0.004343891,0,0,0.065770852,8.133574007,6.686203787,6.41158371,2.456917004,2.326817235,2.477489482,0,0.014440433,0.009017133,0.017737557,0.11951348,0.094572135,0.132007915,18.58844765,18.88638413,20.42081448,4.236266401,4.049076688,4.575827587,8.656607366,0.739500674,0.07801009,9.499927177,9.744347693,10.29600132,1.82168084,1.820041929,1.827779478,0.075839593,0.097515779,0.069635667,0.088845188,0.206033483,0.159345697
0,NA,0,NotShared,NotShared,1988.728149,65,13,14,5,6,21,0,0.072202166,0.11091073,0.078733032,0.259290816,0.314163235,0.269346008,10.85920578,10.80432822,10.23855204,3.199586151,4.173206096,3.662380638,0,0,0.009017133,0.011221719,0,0.094572135,0.105346102,4.328519856,4.975653742,5.970678733,1.344749173,2.313892795,2.783890308,0,0.007220217,0.010820559,0.036923077,0.084817784,0.103504274,0.188590033,18.51624549,17.74571686,19.63909502,4.387555233,5.013725939,5.52399734,10.73592172,0.736568488,0.049075611,9.508071053,9.003113477,8.875587029,1.883302872,1.908196509,1.82806772,0.177690553,0.25783409,0.343847578,0.191939718,0.332871033,0.71842411
0,NA,0,NotShared,NotShared,2014.238647,56,12,16,11,11,12,0,0.166064982,0.138863841,0.148959276,0.372812513,0.345960402,0.356080551,11.36823105,10.7412083,10.7761086,4.136458802,4.177117352,4.420060876,0,0.238267148,0.226330027,0.161809955,0.426794456,0.418643981,0.368309714,12.47292419,12.20018034,11.40832579,4.928858722,4.633845816,4.340270337,0,0.086642599,0.07213706,0.045791855,0.28181977,0.258831439,0.209052317,17.01444043,17.17493237,16.67457014,7.099689276,6.846437262,6.207970588,6.662688331,0.750910925,0.120662749,8.225009113,8.294551233,8.209877325,2.239032731,2.173285917,1.968711533,0.61989251,0.626792139,0.683619834,0.952248771,1.021371337,1.138700317
0,NA,0,NotShared,NotShared,2067.899902,70,14,11,3,5,15,0,0.046931408,0.062218215,0.055746606,0.211874755,0.24166044,0.229452503,10.40433213,10.08205591,9.647420814,3.386201113,3.594461859,3.605530583,0,0.083032491,0.059513075,0.042714932,0.276430749,0.236689215,0.202231968,8.599277978,8.020739405,7.935746606,4.373222146,4.172988068,3.729935219,0,0.032490975,0.027953111,0.018461538,0.177620965,0.164912879,0.134625371,15.85559567,15.63210099,15.39420814,5.438797763,5.246272289,4.761346725,5.674045257,0.720891309,0.878379703,7.234448344,7.740526505,7.943117951,1.8682275,1.825809189,1.886971661,2.015882571,1.211056239,0.969897036,1.77566485,1.474781593,1.30980986
0,NA,0,NotShared,NotShared,1927.344604,69,7,13,8,8,13,0,0.108303249,0.073038774,0.095565611,0.311325489,0.260317529,0.29402121,9.494584838,8.458070334,9.38479638,4.305053433,4.117991286,4.430694132,0,0,0,0.000904977,0,0,0.030071948,7.061371841,6.968440036,6.873484163,1.659357173,1.314970522,2.165348421,0,0,0.00270514,0.006515837,0,0.051963996,0.080464606,16.71119134,16.11361587,16.43366516,3.931890843,3.895021862,5.482790835,8.702977061,0.741943499,0.019943312,9.832443538,9.785123062,9.550369777,2.091585849,1.761426867,1.834440797,0.20949403,0.144682821,0.169605939,0.458205328,0.280117273,0.354345217
0,NA,0,NotShared,NotShared,1990.123901,59,15,14,4,6,17,0,0.534296029,0.45987376,0.416470588,0.499725242,0.498612137,0.493018084,16.11913357,15.46979261,14.43710407,3.756669717,4.378755536,7.416435181,0,0,0.040577096,0.035294118,0,0.197397395,0.184538903,8.877256318,9.293056808,7.684524887,2.892911574,3.36575402,4.372605932,0,0,0.03336339,0.042352941,0,0.179664636,0.2014113,17.39711191,18.02614968,16.98081448,4.344043769,6.33384138,8.724730412,9.569643111,0.739933525,0.050369613,9.518911659,9.437089431,8.812945354,1.869804715,1.83177846,1.93478914,0.083548054,0.086281468,0.429751892,0.099970096,0.146281389,1.400669772
0,NA,0,NotShared,NotShared,2125.546143,25,25,31,24,27,39,1,0.855595668,0.871956718,0.84760181,0.352135446,0.334288746,0.35943896,19.36462094,19.44634806,19.70280543,4.17990937,4.094777173,4.922167684,1,0.833935018,0.843101894,0.811402715,0.372812513,0.363868765,0.391223787,18.33935018,18.06762849,17.95547511,2.771556542,2.599279243,3.35976553,1,0.422382671,0.385933273,0.441809955,0.49483282,0.487034568,0.496647322,29.87364621,29.07935077,29.39257919,5.444907745,5.358536589,6.500257553,8.647956518,0.754102938,0.46352163,8.254615605,8.539152851,8.64754775,1.638251368,1.532941099,1.66636908,0.329390143,0.226360842,0.221173635,0.362765279,0.347830492,0.317541744
0,NA,0,NotShared,NotShared,2093.564941,34,18,30,20,22,32,1,0.844765343,0.747520289,0.719819005,0.362783671,0.434630929,0.449128172,19.88808664,18.09377818,17.70244344,4.220176986,4.332340713,4.287901598,1,0.880866426,0.863841298,0.801628959,0.324531949,0.343111737,0.398809175,19.17689531,18.48872858,17.720181,3.337496746,3.851146051,4.210590588,1,0.516245487,0.402164112,0.249773756,0.500640515,0.490555942,0.432921181,30.70758123,28.55635708,25.04633484,7.21093023,8.774950383,8.306363847,7.708500833,0.739292903,0.22930789,8.925641287,8.316317988,8.032355335,1.766910079,1.920444341,1.784192736,0.288428503,1.171312099,1.394785906,0.307572674,2.307031934,2.81508451
0,NA,0,NotShared,NotShared,2097.453369,31,7,30,21,25,35,0,0.007220217,0.010820559,0.005791855,0.084817784,0.103504274,0.075890395,6.953068592,6.730387737,6.281447964,3.172795304,3.290175993,2.597670251,1,0.267148014,0.156898106,0.103167421,0.443271137,0.363868765,0.304204953,11.90252708,10.34084761,10.17357466,4.885043809,4.368946002,3.746263934,1,0.220216606,0.169522092,0.120904977,0.415142664,0.375381691,0.326046323,22.1732852,20.03967538,19.06986425,8.144457151,8.477207405,7.920255982,8.412740757,0.755076647,0.798832238,7.325226522,7.708157886,7.909558467,1.533112981,1.862296196,1.935053611,4.733346349,3.281577214,2.318696003,7.148004812,6.099898956,4.52624113
0,NA,0,NotShared,NotShared,1954.659302,68,7,10,3,6,18,0,0.747292419,0.690712353,0.59040724,0.435351221,0.462408482,0.49180312,18.41516245,17.96663661,16.75438914,4.636518683,4.664924572,4.852638489,0,0,0,0.000723982,0,0,0.026899604,4.664259928,4.516681695,4.985339367,1.247862191,1.33440362,2.01451164,0,0.003610108,0.009017133,0.042352941,0.060084177,0.094572135,0.2014113,22.75812274,22.02795311,22.95239819,3.578718409,4.129463284,4.98103719,13.9219637,0.741460814,0.003901317,11.40512204,11.07528684,10.55817466,1.337282727,1.422091434,1.884471784,0.003772152,0.004272491,0.047656503,0.002011079,0.0045145,0.179300633
0,NA,0,NotShared,NotShared,2026.669312,62,9,14,7,7,11,0,0.375451264,0.42110009,0.355475113,0.485115662,0.493958316,0.478700358,14.1299639,14.52479711,13.51131222,5.439163305,5.735330375,5.862881419,0,0.032490975,0.021641118,0.029683258,0.177620965,0.145574342,0.169727358,9.57400722,8.580703336,8.997285068,3.328474458,3.21689289,3.372240451,0,0.039711191,0.03336339,0.036199095,0.19563328,0.179664636,0.186802132,17.98555957,18.79350766,18.90733032,5.733812197,5.693408791,5.886209062,7.12072713,0.745775909,0.046889096,8.63050569,8.61129454,8.878041117,1.809181978,1.791044459,1.874483775,0.406281405,0.50544015,0.429125408,0.758196837,0.938836248,0.963377189
0,NA,0,NotShared,NotShared,1977.403442,55,12,16,12,12,26,0,0.007220217,0.037871957,0.05918552,0.084817784,0.190972662,0.235992955,11.05776173,12.03246168,12.48361991,1.786701897,2.02930502,2.179647465,0,0.003610108,0.010820559,0.00760181,0.060084177,0.103504274,0.086864194,9.458483755,8.393146979,7.121447964,2.024105244,2.654705637,2.791496489,0,0.036101083,0.03336339,0.025339367,0.186879303,0.179664636,0.157167916,22.29602888,22.74752029,22.32235294,4.046704524,3.95499338,4.080270109,9.830743962,0.733346712,0.13080056,9.460643897,9.464044994,9.731976964,1.991446376,1.836866132,1.765970681,0.136863898,0.119407523,0.085260836,0.191484256,0.197578017,0.144355085
0,NA,0,NotShared,NotShared,1988.099487,76,9,7,1,5,11,0,0.202166065,0.284941389,0.15438914,0.402342328,0.451590172,0.361354075,12.35018051,13.27502254,11.21900452,4.022145442,5.082275966,4.340357665,0,0.018050542,0.026149684,0.032760181,0.133375183,0.159652316,0.178024402,5.072202166,5.739404869,6.651945701,3.166031185,3.848400672,3.900084748,0,0,0.000901713,0.00361991,0,0.030028541,0.060062124,12.37906137,12.41208296,12.93266968,2.049388877,2.823105749,3.332007273,7.993428865,0.729670661,0.130305946,8.210898308,8.18030596,8.028629785,1.672084708,1.70350489,1.739860884,0.320700468,0.369212143,0.516196105,0.498032803,0.595801195,0.78622492
0,NA,0,NotShared,NotShared,1861.27063,49,19,21,15,15,27,1,0.180505415,0.201983769,0.260090498,0.385303989,0.401661302,0.438723453,12.06498195,12.374211,12.29791855,4.367547618,4.44599589,5.51686943,0,0.162454874,0.19657349,0.231674208,0.369535209,0.397586332,0.421940153,11.31046931,11.38232642,10.79384615,4.395031631,4.546182355,5.339254416,0,0.097472924,0.135256988,0.164705882,0.297137497,0.342152155,0.37094846,21.69314079,22.18214608,21.00778281,7.282328464,7.569485965,9.275654927,6.691724723,0.740420893,1.872702837,7.233900585,7.093181338,7.129330852,2.099739904,2.009670555,1.977144,3.52389044,4.137951515,5.251287547,4.801729478,5.670491751,9.204494614
0,NA,0,NotShared,NotShared,1982.895142,52,5,14,4,5,18,0,0.003610108,0.009918846,0.020090498,0.060084177,0.099142955,0.140322605,7.76534296,7.146077547,7.300633484,2.657875427,2.934965273,3.194844683,0,0,0.001803427,0.003076923,0,0.042447601,0.055389628,6.819494585,7.447249775,7.67438914,2.525934129,2.651571993,2.492974417,0,0.018050542,0.039675383,0.018642534,0.133375183,0.195283472,0.135271216,17.80144404,17.12623986,16.91239819,5.135158516,6.229393932,5.577925367,8.945268578,0.740475833,0.060015101,8.147015995,8.408961661,8.532227891,1.186112078,1.609948924,1.816050006,0.357443741,0.426514624,0.550476802,0.353800528,0.511782584,0.91399747
0,NA,0,NotShared,NotShared,1991.105347,66,14,18,8,9,27,0,0.689530686,0.790802525,0.701900452,0.463523208,0.406919157,0.457464846,18.12274368,19.78178539,18.32144796,5.372982168,5.187216311,5.445788194,0,0,0.001803427,0.005972851,0,0.042447601,0.077060045,9.779783394,9.013525699,9.526153846,2.149795058,2.502128537,2.580263711,0,0.252707581,0.276825969,0.245067873,0.435351221,0.447631581,0.430166366,25.59566787,26.41298467,25.66660633,5.997195843,5.737555441,6.061773018,12.37152353,0.744128317,0.035511807,10.54195943,10.49154007,10.06438506,1.477791803,1.553081878,1.781321739,0.020946651,0.02140716,0.059977122,0.009202492,0.02111762,0.146393138
0,NA,0,NotShared,NotShared,2017.880371,0,0,0,0,0,0,0,0.379061372,0.393146979,0.29321267,0.486031534,0.488669376,0.455276307,12.84837545,14.1361587,12.90714932,7.160588534,6.658132024,5.240821907,0,0.018050542,0.120829576,0.189864253,0.133375183,0.326076164,0.392229096,5.895306859,9.757439134,12.37574661,4.480215728,5.151824107,4.087518976,0,0.028880866,0.095581605,0.093031674,0.167774792,0.29414925,0.290503109,17.85920578,20.81064022,21.34208145,8.638787871,7.773429383,6.526244379,9.170196196,0.742175371,0.000900031,10.66774874,9.82192206,8.848050982,2.510552368,2.097063816,2.065811317,0.019448525,0.085118504,0.640515388,0.033095401,0.147085049,2.511115687
0,NA,0,NotShared,NotShared,2010.231079,55,19,17,8,8,23,1,0.444043321,0.362488729,0.340633484,0.497758277,0.480935771,0.47396516,15.86281588,14.75924256,14.51167421,4.439115904,4.241440495,4.072000814,0,0.231046931,0.254283138,0.367963801,0.42226527,0.43565395,0.482295079,12.06137184,11.32371506,12.57665158,4.101942222,4.974554957,5.332581056,0,0.032490975,0.03336339,0.093393665,0.177620965,0.179664636,0.29100965,17.86642599,17.9251578,19.70063348,4.989139568,5.339789009,6.896683077,8.091710523,0.738113902,0.108961307,8.086179527,8.417607292,8.507755105,1.259336522,1.735168576,1.875538069,0.269203269,0.268234807,0.446971276,0.276334579,0.308281231,1.384294298
0,NA,0,NotShared,NotShared,2029.477783,81,7,6,6,6,11,0,0.003610108,0.009918846,0.012488688,0.060084177,0.099142955,0.111062834,7.003610108,7.294860234,7.060633484,2.424958083,2.738378908,2.974690723,0,0,0.017132552,0.020271493,0,0.129823824,0.140940254,6.866425993,7.989179441,8.11638009,1.14849896,2.514914026,2.647535422,0,0,0.03606853,0.024615385,0,0.18654482,0.154963911,12.10469314,14.47880974,15.17918552,1.912926943,5.661698539,5.564131508,7.117881817,0.741075012,0.047793448,8.593926631,8.211256218,7.869969268,1.424352985,1.727091006,1.756394418,0.228739383,1.038877825,1.687909833,0.338649581,2.027578496,3.466117198
0,NA,0,NotShared,NotShared,2092.07959,46,13,20,15,15,23,0,0.386281588,0.339945897,0.479276018,0.48777768,0.473904205,0.499615548,14.81949458,14.36429216,16.08597285,4.42447685,4.198463916,5.060391315,0,0.566787004,0.636609558,0.68959276,0.496416289,0.481192911,0.46270221,14.98916968,15.11361587,16.0521267,4.743022147,4.860108413,5.035805675,0,0.101083032,0.068530207,0.193484163,0.30198423,0.252767541,0.39506492,22.15884477,21.76284941,24.41266968,6.3602624,6.111821223,8.175207495,7.943799423,0.758663987,0.474317253,8.367416288,8.763041235,8.491424701,1.626299913,1.818367881,1.845066261,0.351503363,0.230271212,0.380883412,0.616003509,0.429753859,0.781336855
0,NA,0,NotShared,NotShared,1915.525146,68,12,12,7,7,12,0,0.054151625,0.07213706,0.129773756,0.226726273,0.258831439,0.336084769,11.69314079,10.81514878,10.88271493,2.715306164,3.250535293,4.070655823,0,0,0,0.012307692,0,0,0.110265197,6.996389892,6.565374211,6.772126697,1.812793095,1.78756999,2.452743351,0,0,0.00270514,0.015565611,0,0.051963996,0.123798613,16.9566787,17.09828674,17.1321267,3.73073804,3.996194799,4.617081505,9.901562936,0.741701272,0.005334454,9.739877633,9.183209926,9.390118527,2.178180275,2.039232047,2.162996448,0.137876666,0.213497366,0.312350012,0.401982436,0.403857708,0.711252943
0,NA,1,NotShared,NotShared,2134.306885,63,12,16,6,6,19,0,0.137184116,0.056807935,0.037466063,0.344664317,0.231579688,0.189918103,10.12635379,8.899909829,8.754751131,4.841164677,4.083723304,3.707212762,0,0.216606498,0.237150586,0.182986425,0.412677762,0.425527275,0.38669039,11.0866426,11.68800721,11.98461538,5.731277198,5.182417032,4.177707387,0,0.223826715,0.299368801,0.319457014,0.417561692,0.458188198,0.466308467,23.23465704,25.19296664,26.30877828,8.176439131,9.683842713,8.706964347,7.2868672,0.775965469,2.303451538,6.916164032,7.617242315,7.728475444,1.599166261,1.8945737,1.688241304,4.232164401,3.447206694,2.485002055,4.386192399,4.921027545,3.755594641
0,NA,1,NotShared,NotShared,1915.50354,68,6,17,0,0,0,0,0.176895307,0.172227232,0.148235294,0.382270723,0.377748172,0.355365233,9.974729242,10.37871957,10.2559276,5.369945586,5.419824036,4.900311772,0,0,0,0.000180995,0,0,0.013453456,5.61732852,6.167718665,6.577375566,3.758775637,2.935344851,2.484644075,0,0.007220217,0.013525699,0.014117647,0.084817784,0.115562955,0.117986689,13.45126354,15.90712353,16.80579186,9.415642254,8.18300573,6.907145272,10.14200105,0.738789253,0.016037041,9.727322427,9.892148483,10.18170512,1.983025347,1.782844644,1.970080164,0.064526389,0.064124059,0.092617576,0.097992161,0.125195747,0.227635056
0,NA,1,NotShared,NotShared,2070.990723,67,9,15,13,15,17,0,0.176895307,0.121731289,0.204886878,0.382270723,0.327122721,0.403655467,11.28519856,10.41839495,11.58371041,4.35909399,4.008549611,4.46651663,0,0.274368231,0.150586114,0.138642534,0.44700296,0.357806342,0.345604398,14.10830325,13.51577998,12.83493213,2.794113184,2.253952375,2.845701883,0,0.083032491,0.040577096,0.05158371,0.276430749,0.197397395,0.221205081,21.68592058,19.92966637,20.54823529,6.367852654,5.32029304,5.455341623,7.471970467,0.742629367,0.370315552,8.108821775,8.859589716,8.648469077,1.677411434,1.756954827,1.882719596,0.769049111,0.378623228,0.544501018,0.945969012,0.66656147,0.870174166
0,NA,1,NotShared,NotShared,1999.925049,61,13,18,11,12,24,0,0.046931408,0.064923354,0.049773756,0.211874755,0.246501731,0.217496876,10.32129964,10.02524797,9.740452489,2.997827917,3.324682479,3.322727152,0,0,0.003606853,0.005972851,0,0.059975722,0.077060045,4.981949458,5.637511271,6.097556561,1.692812756,2.159330257,2.626882175,0,0.010830325,0.045085663,0.039095023,0.1036911,0.20758565,0.193838599,20.16967509,20.3336339,20.37972851,4.50483849,5.146636371,5.120901243,8.101816773,0.764028573,0.825155497,8.472856153,8.616734893,8.713074437,1.62892874,1.85382213,1.943671262,0.543271631,0.483000363,0.441295276,0.96132229,0.966735117,0.834776798
0,NA,1,NotShared,NotShared,2031.167603,50,11,21,14,14,15,0,0.537906137,0.536519387,0.501538462,0.499463428,0.498889529,0.500042888,16.68592058,16.43642922,16.07348416,5.086809844,5.404968988,5.219306426,0,0.02166065,0.027953111,0.029140271,0.14583637,0.164912879,0.168214855,9.55234657,9.768259693,9.998552036,3.269584789,3.446528461,3.53906482,0,0.104693141,0.085662759,0.065158371,0.30671175,0.27999168,0.246827439,22.58483755,22.37962128,22.02660633,5.459089056,5.523757308,5.317696347,8.832751102,0.723454428,0.345796496,7.919969603,8.388206747,8.821612813,1.65158733,1.811897013,1.833321533,0.719644986,0.575341023,0.417594731,0.727177653,0.671308529,0.603040493
0,NA,1,NotShared,NotShared,2092.570068,74,8,11,16,16,13,0,0.259927798,0.296663661,0.475294118,0.439388568,0.456993052,0.499434446,13.41877256,13.83318305,15.95873303,4.171774716,4.134705939,4.91595901,1,0.469314079,0.552750225,0.697737557,0.499960758,0.49743395,0.459279912,13.52707581,14.17222723,16.12778281,5.670623171,5.536236438,5.09599709,0,0.072202166,0.055906222,0.176108597,0.259290816,0.229844191,0.380947011,20.62454874,20.88908927,24.11402715,6.558254305,6.29274968,8.169038736,8.428036401,0.744527504,0.013669257,9.361283534,8.807239361,8.496901264,1.979914635,1.814427596,1.865855599,0.237407604,0.226517868,0.372366129,0.579202419,0.424399919,0.772968778
